date,state,fips,cases,deaths,daily_cases,daily_deaths,year_month,year,code
2021-03-07,Washington,53,347391,5108,90,1,2021-03,2021,WA
2021-03-08,Washington,53,348485,5129,1094,21,2021-03,2021,WA
2021-03-09,Washington,53,349196,5141,711,12,2021-03,2021,WA
2021-03-10,Washington,53,349881,5159,685,18,2021-03,2021,WA
2021-03-11,Washington,53,350661,5167,780,8,2021-03,2021,WA
2021-03-12,Washington,53,351419,5183,758,16,2021-03,2021,WA
2021-03-13,Washington,53,352116,5183,697,0,2021-03,2021,WA
2021-03-14,Washington,53,352225,5183,109,0,2021-03,2021,WA
2021-03-15,Washington,53,353344,5192,1119,9,2021-03,2021,WA
2021-03-16,Washington,53,353981,5206,637,14,2021-03,2021,WA
2021-03-17,Washington,53,354906,5212,925,6,2021-03,2021,WA
2021-03-18,Washington,53,355706,5225,800,13,2021-03,2021,WA
2021-03-19,Washington,53,356637,5224,931,1,2021-03,2021,WA
2021-03-20,Washington,53,357376,5224,739,0,2021-03,2021,WA
2021-03-21,Washington,53,357420,5224,44,0,2021-03,2021,WA
2021-03-22,Washington,53,358727,5232,1307,8,2021-03,2021,WA
2021-03-23,Washington,53,359290,5249,563,17,2021-03,2021,WA
2021-03-24,Washington,53,360203,5250,913,1,2021-03,2021,WA
2021-03-25,Washington,53,361300,5286,1097,36,2021-03,2021,WA
2021-03-26,Washington,53,362403,5288,1103,2,2021-03,2021,WA
2021-03-27,Washington,53,363588,5288,1185,0,2021-03,2021,WA
2021-03-28,Washington,53,363659,5288,71,0,2021-03,2021,WA
2021-03-29,Washington,53,365029,5296,1370,8,2021-03,2021,WA
2021-03-30,Washington,53,365816,5302,787,6,2021-03,2021,WA
2021-03-31,Washington,53,366907,5309,1091,7,2021-03,2021,WA
2021-04-01,Washington,53,368049,5316,1142,7,2021-04,2021,WA
2021-04-02,Washington,53,369319,5325,1270,9,2021-04,2021,WA
2021-04-03,Washington,53,370362,5326,1043,1,2021-04,2021,WA
2021-04-04,Washington,53,370409,5326,47,0,2021-04,2021,WA
2021-04-05,Washington,53,372631,5338,2222,12,2021-04,2021,WA
2021-04-06,Washington,53,373227,5350,596,12,2021-04,2021,WA
2021-04-07,Washington,53,374402,5357,1175,7,2021-04,2021,WA
2021-04-08,Washington,53,375381,5367,979,10,2021-04,2021,WA
2021-04-09,Washington,53,376812,5373,1431,6,2021-04,2021,WA
2021-04-10,Washington,53,377979,5373,1167,0,2021-04,2021,WA
2021-04-11,Washington,53,378052,5373,73,0,2021-04,2021,WA
2021-04-12,Washington,53,380554,5380,2502,7,2021-04,2021,WA
2021-04-13,Washington,53,381537,5391,983,11,2021-04,2021,WA
2021-04-14,Washington,53,382627,5407,1090,16,2021-04,2021,WA
2021-04-15,Washington,53,383951,5412,1324,5,2021-04,2021,WA
2021-04-16,Washington,53,385695,5427,1744,15,2021-04,2021,WA
2021-04-17,Washington,53,387312,5427,1617,0,2021-04,2021,WA
2021-04-18,Washington,53,387382,5427,70,0,2021-04,2021,WA
2021-04-19,Washington,53,388842,5439,1460,12,2021-04,2021,WA
2021-04-20,Washington,53,390415,5451,1573,12,2021-04,2021,WA
2021-04-21,Washington,53,392013,5466,1598,15,2021-04,2021,WA
2021-04-22,Washington,53,393514,5472,1501,6,2021-04,2021,WA
2021-04-23,Washington,53,395354,5477,1840,5,2021-04,2021,WA
2021-04-24,Washington,53,396890,5478,1536,1,2021-04,2021,WA
2021-04-25,Washington,53,397006,5478,116,0,2021-04,2021,WA
2021-04-26,Washington,53,399327,5498,2321,20,2021-04,2021,WA
2021-04-27,Washington,53,400386,5510,1059,12,2021-04,2021,WA
2021-04-28,Washington,53,402049,5522,1663,12,2021-04,2021,WA
2021-04-29,Washington,53,403589,5535,1540,13,2021-04,2021,WA
2021-04-30,Washington,53,404972,5547,1383,12,2021-04,2021,WA
2021-05-01,Washington,53,406546,5547,1574,0,2021-05,2021,WA
2021-05-02,Washington,53,406659,5547,113,0,2021-05,2021,WA
2021-05-03,Washington,53,409151,5555,2492,8,2021-05,2021,WA
2021-05-04,Washington,53,410494,5575,1343,20,2021-05,2021,WA
2021-05-05,Washington,53,411842,5586,1348,11,2021-05,2021,WA
2021-05-06,Washington,53,413004,5598,1162,12,2021-05,2021,WA
2021-05-07,Washington,53,414479,5609,1475,11,2021-05,2021,WA
2021-05-08,Washington,53,415873,5609,1394,0,2021-05,2021,WA
2021-05-09,Washington,53,415942,5609,69,0,2021-05,2021,WA
2021-05-10,Washington,53,417677,5630,1735,21,2021-05,2021,WA
2021-05-11,Washington,53,418879,5637,1202,7,2021-05,2021,WA
2021-05-12,Washington,53,419977,5658,1098,21,2021-05,2021,WA
2021-05-13,Washington,53,421279,5669,1302,11,2021-05,2021,WA
2021-05-14,Washington,53,423721,5663,2442,6,2021-05,2021,WA
2021-05-15,Washington,53,424499,5663,778,0,2021-05,2021,WA
2021-05-16,Washington,53,424581,5663,82,0,2021-05,2021,WA
2021-05-17,Washington,53,425382,5682,801,19,2021-05,2021,WA
2021-05-18,Washington,53,426058,5700,676,18,2021-05,2021,WA
2021-05-19,Washington,53,426949,5720,891,20,2021-05,2021,WA
2021-05-20,Washington,53,427913,5735,964,15,2021-05,2021,WA
2021-05-21,Washington,53,429514,5747,1601,12,2021-05,2021,WA
2021-05-22,Washington,53,429514,5747,0,0,2021-05,2021,WA
2021-05-23,Washington,53,429526,5747,12,0,2021-05,2021,WA
2021-05-24,Washington,53,431446,5754,1920,7,2021-05,2021,WA
2021-05-25,Washington,53,432490,5767,1044,13,2021-05,2021,WA
2021-05-26,Washington,53,434154,5785,1664,18,2021-05,2021,WA
2021-05-27,Washington,53,435680,5798,1526,13,2021-05,2021,WA
2021-05-28,Washington,53,436741,5809,1061,11,2021-05,2021,WA
2021-05-29,Washington,53,437492,5809,751,0,2021-05,2021,WA
2021-05-30,Washington,53,437492,5809,0,0,2021-05,2021,WA
2021-05-31,Washington,53,437500,5809,8,0,2021-05,2021,WA
2021-06-01,Washington,53,438918,5833,1418,24,2021-06,2021,WA
2021-06-02,Washington,53,439675,5845,757,12,2021-06,2021,WA
2021-06-03,Washington,53,440538,5866,863,21,2021-06,2021,WA
2021-06-04,Washington,53,441271,5881,733,15,2021-06,2021,WA
2021-06-05,Washington,53,441926,5881,655,0,2021-06,2021,WA
2021-06-06,Washington,53,442006,5881,80,0,2021-06,2021,WA
2021-06-07,Washington,53,442762,5894,756,13,2021-06,2021,WA
2021-06-08,Washington,53,443564,5821,802,73,2021-06,2021,WA
2021-06-09,Washington,53,444159,5836,595,15,2021-06,2021,WA
2021-06-10,Washington,53,444922,5846,763,10,2021-06,2021,WA
2021-06-11,Washington,53,445488,5857,566,11,2021-06,2021,WA
2021-06-12,Washington,53,446034,5857,546,0,2021-06,2021,WA
2021-06-13,Washington,53,446091,5858,57,1,2021-06,2021,WA
2021-06-14,Washington,53,446778,5825,687,33,2021-06,2021,WA
2021-06-15,Washington,53,447266,5842,488,17,2021-06,2021,WA
2021-06-16,Washington,53,447781,5850,515,8,2021-06,2021,WA
2021-06-17,Washington,53,448263,5852,482,2,2021-06,2021,WA
2021-06-18,Washington,53,448716,5863,453,11,2021-06,2021,WA
2021-06-19,Washington,53,449108,5867,392,4,2021-06,2021,WA
2021-06-20,Washington,53,449170,5867,62,0,2021-06,2021,WA
2021-06-21,Washington,53,449829,5881,659,14,2021-06,2021,WA
2021-06-22,Washington,53,450253,5887,424,6,2021-06,2021,WA
2021-06-23,Washington,53,450995,5930,742,43,2021-06,2021,WA
2021-06-24,Washington,53,451560,5939,565,9,2021-06,2021,WA
2021-06-25,Washington,53,451980,5949,420,10,2021-06,2021,WA
2021-06-26,Washington,53,452327,5948,347,1,2021-06,2021,WA
2021-06-27,Washington,53,452390,5948,63,0,2021-06,2021,WA
2021-06-28,Washington,53,452960,5956,570,8,2021-06,2021,WA
2021-06-29,Washington,53,453307,5963,347,7,2021-06,2021,WA
2021-06-30,Washington,53,453630,5984,323,21,2021-06,2021,WA
2021-07-01,Washington,53,454087,5992,457,8,2021-07,2021,WA
2021-07-02,Washington,53,454484,5994,397,2,2021-07,2021,WA
2021-07-03,Washington,53,454484,5994,0,0,2021-07,2021,WA
2021-07-04,Washington,53,454484,5994,0,0,2021-07,2021,WA
2021-07-05,Washington,53,454484,5994,0,0,2021-07,2021,WA
2021-07-06,Washington,53,455630,6011,1146,17,2021-07,2021,WA
2021-07-07,Washington,53,456116,6027,486,16,2021-07,2021,WA
2021-07-08,Washington,53,456643,6040,527,13,2021-07,2021,WA
2021-07-09,Washington,53,457092,6050,449,10,2021-07,2021,WA
2021-07-10,Washington,53,457092,6050,0,0,2021-07,2021,WA
2021-07-11,Washington,53,457092,6050,0,0,2021-07,2021,WA
2021-07-12,Washington,53,458724,6051,1632,1,2021-07,2021,WA
2021-07-13,Washington,53,459282,6070,558,19,2021-07,2021,WA
2021-07-14,Washington,53,460015,6076,733,6,2021-07,2021,WA
2021-07-15,Washington,53,460730,6086,715,10,2021-07,2021,WA
2021-07-16,Washington,53,461401,6093,671,7,2021-07,2021,WA
2021-07-17,Washington,53,461412,6093,11,0,2021-07,2021,WA
2021-07-18,Washington,53,461412,6093,0,0,2021-07,2021,WA
2021-07-19,Washington,53,463232,6096,1820,3,2021-07,2021,WA
2021-07-20,Washington,53,464014,6106,782,10,2021-07,2021,WA
2021-07-21,Washington,53,464963,6112,949,6,2021-07,2021,WA
2021-07-22,Washington,53,466437,6114,1474,2,2021-07,2021,WA
2021-07-23,Washington,53,467489,6124,1052,10,2021-07,2021,WA
2021-07-24,Washington,53,467489,6124,0,0,2021-07,2021,WA
2021-07-25,Washington,53,467489,6124,0,0,2021-07,2021,WA
2021-07-26,Washington,53,470553,6134,3064,10,2021-07,2021,WA
2021-07-27,Washington,53,471529,6141,976,7,2021-07,2021,WA
2021-07-28,Washington,53,472867,6143,1338,2,2021-07,2021,WA
2021-07-29,Washington,53,473676,6160,809,17,2021-07,2021,WA
2021-07-30,Washington,53,474520,6165,844,5,2021-07,2021,WA
2021-07-31,Washington,53,474520,6165,0,0,2021-07,2021,WA
2021-08-01,Washington,53,474520,6165,0,0,2021-08,2021,WA
2021-08-02,Washington,53,477352,6169,2832,4,2021-08,2021,WA
2021-08-03,Washington,53,482341,6177,4989,8,2021-08,2021,WA
2021-08-04,Washington,53,484838,6185,2497,8,2021-08,2021,WA
2021-08-05,Washington,53,487754,6200,2916,15,2021-08,2021,WA
2021-08-06,Washington,53,489960,6209,2206,9,2021-08,2021,WA
2021-08-07,Washington,53,489960,6209,0,0,2021-08,2021,WA
2021-08-08,Washington,53,489960,6209,0,0,2021-08,2021,WA
2021-08-09,Washington,53,496367,6216,6407,7,2021-08,2021,WA
2021-08-10,Washington,53,497771,6233,1404,17,2021-08,2021,WA
2021-08-11,Washington,53,501941,6250,4170,17,2021-08,2021,WA
2021-08-12,Washington,53,505566,6262,3625,12,2021-08,2021,WA
2021-08-13,Washington,53,508631,6287,3065,25,2021-08,2021,WA
2021-08-14,Washington,53,508631,6287,0,0,2021-08,2021,WA
2021-08-15,Washington,53,508631,6287,0,0,2021-08,2021,WA
2021-08-16,Washington,53,516226,6295,7595,8,2021-08,2021,WA
2021-08-17,Washington,53,518604,6317,2378,22,2021-08,2021,WA
2021-08-18,Washington,53,522390,6346,3786,29,2021-08,2021,WA
2021-08-19,Washington,53,526305,6378,3915,32,2021-08,2021,WA
2021-08-20,Washington,53,530094,6401,3789,23,2021-08,2021,WA
2021-08-21,Washington,53,530203,6401,109,0,2021-08,2021,WA
2021-08-22,Washington,53,530203,6401,0,0,2021-08,2021,WA
2021-08-23,Washington,53,538206,6427,8003,26,2021-08,2021,WA
2021-08-24,Washington,53,541672,6475,3466,48,2021-08,2021,WA
2021-08-25,Washington,53,544623,6506,2951,31,2021-08,2021,WA
2021-08-26,Washington,53,548608,6537,3985,31,2021-08,2021,WA
2021-08-27,Washington,53,553077,6567,4469,30,2021-08,2021,WA
2021-08-28,Washington,53,553077,6567,0,0,2021-08,2021,WA
2021-08-29,Washington,53,553077,6567,0,0,2021-08,2021,WA
2021-08-30,Washington,53,561423,6591,8346,24,2021-08,2021,WA
2021-08-31,Washington,53,564787,6638,3364,47,2021-08,2021,WA
2021-09-01,Washington,53,568881,6671,4094,33,2021-09,2021,WA
2021-09-02,Washington,53,573736,6704,4855,33,2021-09,2021,WA
2021-09-03,Washington,53,577569,6749,3833,45,2021-09,2021,WA
2021-09-04,Washington,53,577569,6749,0,0,2021-09,2021,WA
2021-09-05,Washington,53,577720,6749,151,0,2021-09,2021,WA
2021-09-06,Washington,53,577902,6749,182,0,2021-09,2021,WA
2021-09-07,Washington,53,588803,6797,10901,48,2021-09,2021,WA
2021-09-08,Washington,53,592468,6856,3665,59,2021-09,2021,WA
2021-09-09,Washington,53,596505,6920,4037,64,2021-09,2021,WA
2021-09-10,Washington,53,599971,6977,3466,57,2021-09,2021,WA
2021-09-11,Washington,53,599971,6977,0,0,2021-09,2021,WA
2021-09-12,Washington,53,600184,6982,213,5,2021-09,2021,WA
2021-09-13,Washington,53,609292,7042,9108,60,2021-09,2021,WA
2021-09-14,Washington,53,612363,7095,3071,53,2021-09,2021,WA
2021-09-15,Washington,53,616119,7143,3756,48,2021-09,2021,WA
2021-09-16,Washington,53,619605,7199,3486,56,2021-09,2021,WA
2021-09-17,Washington,53,623254,7256,3649,57,2021-09,2021,WA
2021-09-18,Washington,53,623254,7256,0,0,2021-09,2021,WA
2021-09-19,Washington,53,623254,7256,0,0,2021-09,2021,WA
2021-09-20,Washington,53,630603,7319,7349,63,2021-09,2021,WA
2021-09-21,Washington,53,633534,7372,2931,53,2021-09,2021,WA
2021-09-22,Washington,53,635636,7423,2102,51,2021-09,2021,WA
2021-09-23,Washington,53,640094,7487,4458,64,2021-09,2021,WA
2021-09-24,Washington,53,643183,7537,3089,50,2021-09,2021,WA
2021-09-25,Washington,53,643183,7537,0,0,2021-09,2021,WA
2021-09-26,Washington,53,643285,7537,102,0,2021-09,2021,WA
2021-09-27,Washington,53,651511,7578,8226,41,2021-09,2021,WA
2021-09-28,Washington,53,654532,7641,3021,63,2021-09,2021,WA
2021-09-29,Washington,53,657284,7704,2752,63,2021-09,2021,WA
2021-09-30,Washington,53,660467,7780,3183,76,2021-09,2021,WA
2021-10-01,Washington,53,663560,7824,3093,44,2021-10,2021,WA
2021-10-02,Washington,53,663560,7824,0,0,2021-10,2021,WA
2021-10-03,Washington,53,663660,7824,100,0,2021-10,2021,WA
2021-10-04,Washington,53,670371,7861,6711,37,2021-10,2021,WA
2021-10-05,Washington,53,672888,7909,2517,48,2021-10,2021,WA
2021-10-06,Washington,53,675511,7970,2623,61,2021-10,2021,WA
2021-10-07,Washington,53,678381,8017,2870,47,2021-10,2021,WA
2021-10-08,Washington,53,680744,8068,2363,51,2021-10,2021,WA
2021-10-09,Washington,53,680744,8068,0,0,2021-10,2021,WA
2021-10-10,Washington,53,680808,8068,64,0,2021-10,2021,WA
2021-10-11,Washington,53,686430,8120,5622,52,2021-10,2021,WA
2021-10-12,Washington,53,688894,8120,2464,0,2021-10,2021,WA
2021-10-13,Washington,53,691863,8214,2969,94,2021-10,2021,WA
2021-10-14,Washington,53,694843,8263,2980,49,2021-10,2021,WA
2021-10-15,Washington,53,697362,8295,2519,32,2021-10,2021,WA
2021-10-16,Washington,53,697362,8295,0,0,2021-10,2021,WA
2021-10-17,Washington,53,697424,8295,62,0,2021-10,2021,WA
2021-10-18,Washington,53,699451,8302,2027,7,2021-10,2021,WA
2021-10-19,Washington,53,704872,8381,5421,79,2021-10,2021,WA
2021-10-20,Washington,53,707468,8431,2596,50,2021-10,2021,WA
2021-10-21,Washington,53,710619,8475,3151,44,2021-10,2021,WA
2021-10-22,Washington,53,713011,8501,2392,26,2021-10,2021,WA
2021-10-23,Washington,53,713011,8501,0,0,2021-10,2021,WA
2021-10-24,Washington,53,713073,8501,62,0,2021-10,2021,WA
2021-10-25,Washington,53,718388,8531,5315,30,2021-10,2021,WA
2021-10-26,Washington,53,720376,8572,1988,41,2021-10,2021,WA
2021-10-27,Washington,53,722300,8617,1924,45,2021-10,2021,WA
2021-10-28,Washington,53,725516,8646,3216,29,2021-10,2021,WA
2021-10-29,Washington,53,727761,8686,2245,40,2021-10,2021,WA
2021-10-30,Washington,53,727761,8686,0,0,2021-10,2021,WA
2021-10-31,Washington,53,727820,8686,59,0,2021-10,2021,WA
2021-11-01,Washington,53,732810,8717,4990,31,2021-11,2021,WA
2021-11-02,Washington,53,734573,8753,1763,36,2021-11,2021,WA
2021-11-03,Washington,53,736362,8784,1789,31,2021-11,2021,WA
2021-11-04,Washington,53,738602,8822,2240,38,2021-11,2021,WA
2021-11-05,Washington,53,740161,8844,1559,22,2021-11,2021,WA
2021-11-06,Washington,53,740161,8844,0,0,2021-11,2021,WA
2021-11-07,Washington,53,740219,8844,58,0,2021-11,2021,WA
2021-11-08,Washington,53,745324,8877,5105,33,2021-11,2021,WA
2021-11-09,Washington,53,746860,8908,1536,31,2021-11,2021,WA
2021-11-10,Washington,53,748950,8910,2090,2,2021-11,2021,WA
2021-11-11,Washington,53,748950,8910,0,0,2021-11,2021,WA
2021-11-12,Washington,53,752746,8979,3796,69,2021-11,2021,WA
2020-01-24,Illinois,17,1,0,1,0,2020-01,2020,IL
2020-01-25,Illinois,17,1,0,0,0,2020-01,2020,IL
2020-01-26,Illinois,17,1,0,0,0,2020-01,2020,IL
2020-01-27,Illinois,17,1,0,0,0,2020-01,2020,IL
2020-01-28,Illinois,17,1,0,0,0,2020-01,2020,IL
2020-01-29,Illinois,17,1,0,0,0,2020-01,2020,IL
2020-01-30,Illinois,17,2,0,1,0,2020-01,2020,IL
2020-01-31,Illinois,17,2,0,0,0,2020-01,2020,IL
2020-02-01,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-02,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-03,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-04,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-05,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-06,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-07,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-08,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-09,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-10,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-11,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-12,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-13,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-14,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-15,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-16,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-17,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-18,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-19,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-20,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-21,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-22,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-23,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-24,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-25,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-26,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-27,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-28,Illinois,17,2,0,0,0,2020-02,2020,IL
2020-02-29,Illinois,17,3,0,1,0,2020-02,2020,IL
2020-03-01,Illinois,17,3,0,0,0,2020-03,2020,IL
2020-03-02,Illinois,17,4,0,1,0,2020-03,2020,IL
2020-03-03,Illinois,17,4,0,0,0,2020-03,2020,IL
2020-03-04,Illinois,17,4,0,0,0,2020-03,2020,IL
2020-03-05,Illinois,17,5,0,1,0,2020-03,2020,IL
2020-03-06,Illinois,17,6,0,1,0,2020-03,2020,IL
2020-03-07,Illinois,17,6,0,0,0,2020-03,2020,IL
2020-03-08,Illinois,17,7,0,1,0,2020-03,2020,IL
2020-03-09,Illinois,17,11,0,4,0,2020-03,2020,IL
2020-03-10,Illinois,17,19,0,8,0,2020-03,2020,IL
2020-03-11,Illinois,17,25,0,6,0,2020-03,2020,IL
2020-03-12,Illinois,17,32,0,7,0,2020-03,2020,IL
2020-03-13,Illinois,17,46,0,14,0,2020-03,2020,IL
2020-03-14,Illinois,17,66,0,20,0,2020-03,2020,IL
2020-03-15,Illinois,17,94,0,28,0,2020-03,2020,IL
2020-03-16,Illinois,17,104,0,10,0,2020-03,2020,IL
2020-03-17,Illinois,17,159,1,55,1,2020-03,2020,IL
2020-03-18,Illinois,17,286,1,127,0,2020-03,2020,IL
2020-03-19,Illinois,17,420,4,134,3,2020-03,2020,IL
2020-03-20,Illinois,17,583,5,163,1,2020-03,2020,IL
2020-03-21,Illinois,17,751,6,168,1,2020-03,2020,IL
2020-03-22,Illinois,17,1047,9,296,3,2020-03,2020,IL
2020-03-23,Illinois,17,1285,12,238,3,2020-03,2020,IL
2020-03-24,Illinois,17,1535,16,250,4,2020-03,2020,IL
2020-03-25,Illinois,17,1874,21,339,5,2020-03,2020,IL
2020-03-26,Illinois,17,2538,26,664,5,2020-03,2020,IL
2020-03-27,Illinois,17,3029,37,491,11,2020-03,2020,IL
2020-03-28,Illinois,17,3547,50,518,13,2020-03,2020,IL
2020-03-29,Illinois,17,4615,71,1068,21,2020-03,2020,IL
2020-03-30,Illinois,17,5070,84,455,13,2020-03,2020,IL
2020-03-31,Illinois,17,5992,107,922,23,2020-03,2020,IL
2020-04-01,Illinois,17,6978,146,986,39,2020-04,2020,IL
2020-04-02,Illinois,17,7695,165,717,19,2020-04,2020,IL
2020-04-03,Illinois,17,8904,212,1209,47,2020-04,2020,IL
2020-04-04,Illinois,17,10357,248,1453,36,2020-04,2020,IL
2020-04-05,Illinois,17,11276,283,919,35,2020-04,2020,IL
2020-04-06,Illinois,17,12262,309,986,26,2020-04,2020,IL
2020-04-07,Illinois,17,13549,384,1287,75,2020-04,2020,IL
2020-04-08,Illinois,17,15078,464,1529,80,2020-04,2020,IL
2020-04-09,Illinois,17,16422,534,1344,70,2020-04,2020,IL
2020-04-10,Illinois,17,17887,607,1465,73,2020-04,2020,IL
2020-04-11,Illinois,17,19180,682,1293,75,2020-04,2020,IL
2020-04-12,Illinois,17,20852,727,1672,45,2020-04,2020,IL
2020-04-13,Illinois,17,22025,800,1173,73,2020-04,2020,IL
2020-04-14,Illinois,17,23247,878,1222,78,2020-04,2020,IL
2020-04-15,Illinois,17,24593,958,1346,80,2020-04,2020,IL
2020-04-16,Illinois,17,25734,1081,1141,123,2020-04,2020,IL
2020-04-17,Illinois,17,27575,1142,1841,61,2020-04,2020,IL
2020-04-18,Illinois,17,29160,1272,1585,130,2020-04,2020,IL
2020-04-19,Illinois,17,30357,1302,1197,30,2020-04,2020,IL
2020-04-20,Illinois,17,31508,1359,1151,57,2020-04,2020,IL
2020-04-21,Illinois,17,33059,1479,1551,120,2020-04,2020,IL
2020-04-22,Illinois,17,35108,1577,2049,98,2020-04,2020,IL
2020-04-23,Illinois,17,36935,1696,1827,119,2020-04,2020,IL
2020-04-24,Illinois,17,39658,1804,2723,108,2020-04,2020,IL
2020-04-25,Illinois,17,41777,1884,2119,80,2020-04,2020,IL
2020-04-26,Illinois,17,43903,1943,2126,59,2020-04,2020,IL
2020-04-27,Illinois,17,45883,1992,1980,49,2020-04,2020,IL
2020-04-28,Illinois,17,48102,2132,2219,140,2020-04,2020,IL
2020-04-29,Illinois,17,50355,2221,2253,89,2020-04,2020,IL
2020-04-30,Illinois,17,52918,2361,2563,140,2020-04,2020,IL
2020-05-01,Illinois,17,56055,2464,3137,103,2020-05,2020,IL
2020-05-02,Illinois,17,58505,2576,2450,112,2020-05,2020,IL
2020-05-03,Illinois,17,61499,2632,2994,56,2020-05,2020,IL
2020-05-04,Illinois,17,63840,2673,2341,41,2020-05,2020,IL
2020-05-05,Illinois,17,65889,2843,2049,170,2020-05,2020,IL
2020-05-06,Illinois,17,68164,2977,2275,134,2020-05,2020,IL
2020-05-07,Illinois,17,70802,3139,2638,162,2020-05,2020,IL
2020-05-08,Illinois,17,73688,3262,2886,123,2020-05,2020,IL
2020-05-09,Illinois,17,76008,3362,2320,100,2020-05,2020,IL
2020-05-10,Illinois,17,77662,3426,1654,64,2020-05,2020,IL
2020-05-11,Illinois,17,79123,3480,1461,54,2020-05,2020,IL
2020-05-12,Illinois,17,83168,3617,4045,137,2020-05,2020,IL
2020-05-13,Illinois,17,84874,3815,1706,198,2020-05,2020,IL
2020-05-14,Illinois,17,88081,3945,3207,130,2020-05,2020,IL
2020-05-15,Illinois,17,90528,4075,2447,130,2020-05,2020,IL
2020-05-16,Illinois,17,92669,4149,2141,74,2020-05,2020,IL
2020-05-17,Illinois,17,94360,4198,1691,49,2020-05,2020,IL
2020-05-18,Illinois,17,96778,4257,2418,59,2020-05,2020,IL
2020-05-19,Illinois,17,98298,4399,1520,142,2020-05,2020,IL
2020-05-20,Illinois,17,100713,4547,2415,148,2020-05,2020,IL
2020-05-21,Illinois,17,102995,4634,2282,87,2020-05,2020,IL
